hygiene articles,liquor,2
house keeping products,potted plants,2
ice cream,popcorn,2
beverages,finished products,2
frankfurter,nuts/prunes,2
cling film/bags,frozen meals,2
grapes,rum,2
soft cheese,spread cheese,2
UHT-milk,cocoa drinks,2
specialty cheese,white wine,2
dishes,frozen meals,2
baby cosmetics,rolls/buns,2
artif. sweetener,photo/film,2
cat food,specialty vegetables,2
finished products,ham,2
frozen dessert,pickled vegetables,2
margarine,meat spreads,2
candles,frozen dessert,2
cleaner,popcorn,2
brown bread,organic sausage,2
grapes,syrup,2
meat,soups,2
canned beer,sweet spreads,2
meat,organic sausage,2
organic sausage,shopping bags,2
root vegetables,toilet cleaner,2
hair spray,other vegetables,2
mayonnaise,rum,2
bathroom cleaner,liver loaf,2
snack products,sugar,2
baby cosmetics,chocolate,2
canned beer,ketchup,2
liver loaf,specialty chocolate,2
condensed milk,house keeping products,2
canned vegetables,cling film/bags,2
spices,turkey,2
dishes,instant coffee,2
baking powder,cocoa drinks,2
cat food,frozen dessert,2
canned vegetables,softener,1
frozen potato products,pudding powder,1
baking powder,kitchen towels,1
popcorn,syrup,1
canned beer,frozen fruits,1
candles,meat spreads,1
potato products,specialty bar,1
cream cheese,make up remover,1
condensed milk,female sanitary products,1
frozen meals,spread cheese,1
meat,salad dressing,1
softener,vinegar,1
canned fruit,canned vegetables,1
decalcifier,spread cheese,1
liquor (appetizer),mustard,1
cake bar,dish cleaner,1
cleaner,frozen fish,1
kitchen towels,misc. beverages,1
hamburger meat,snack products,1
pet care,seasonal products,1
Instant food products,nut snack,1
photo/film,specialty bar,1
pickled vegetables,red/blush wine,1
instant coffee,mustard,1
chewing gum,jam,1
liquor (appetizer),organic products,1
cooking chocolate,nut snack,1
coffee,whisky,1
meat spreads,sliced cheese,1
cake bar,liqueur,1
cream cheese,light bulbs,1
flower soil/fertilizer,softener,1
canned beer,jam,1
red/blush wine,tea,1
house keeping products,liquor (appetizer),1
cookware,potato products,1
liqueur,other vegetables,1
packaged fruit/vegetables,semi-finished bread,1
frozen fish,softener,1
cream,grapes,1
baby food,white bread,1
candles,cooking chocolate,1
popcorn,ready soups,1
onions,rubbing alcohol,1
chewing gum,ketchup,1
coffee,frozen chicken,1
pudding powder,soft cheese,1
baking powder,decalcifier,1
flower (seeds),organic products,1
sauces,tidbits,1
make up remover,shopping bags,1
instant coffee,salt,1
baking powder,ketchup,1
baby cosmetics,tropical fruit,1
male cosmetics,sparkling wine,1
berries,chocolate marshmallow,1
canned fruit,meat spreads,1
decalcifier,margarine,1
frozen vegetables,ready soups,1
hard cheese,organic sausage,1
dental care,herbs,1
abrasive cleaner,salad dressing,1
chocolate marshmallow,spices,1
jam,rice,1
detergent,potato products,1
pet care,processed cheese,1
candles,decalcifier,1
beef,tidbits,1
detergent,nut snack,1
cocoa drinks,dish cleaner,1
cat food,organic sausage,1
detergent,female sanitary products,1
rum,salty snack,1
detergent,make up remover,1
chocolate marshmallow,pet care,1
hair spray,seasonal products,1
cake bar,curd cheese,1
organic sausage,turkey,1
bags,frozen vegetables,1
domestic eggs,potato products,1
dental care,syrup,1
frozen fish,soups,1
artif. sweetener,dental care,1
beef,hair spray,1
ready soups,spices,1
cat food,liquor (appetizer),1
packaged fruit/vegetables,softener,1
canned fruit,frozen fish,1
butter milk,canned fruit,1
flower (seeds),honey,1
ice cream,preservation products,1
beef,softener,1
cream,white wine,1
misc. beverages,prosecco,1
bags,whole milk,1
chicken,tidbits,1
butter milk,ketchup,1
frozen potato products,specialty vegetables,1
flour,spices,1
sweet spreads,white wine,1
light bulbs,snack products,1
salt,snack products,1
Instant food products,spices,1
curd cheese,roll products,1
canned beer,curd cheese,1
specialty cheese,sweet spreads,1
canned fish,specialty vegetables,1
frozen chicken,sliced cheese,1
detergent,red/blush wine,1
hard cheese,snack products,1
flower soil/fertilizer,herbs,1
curd cheese,specialty bar,1
flower (seeds),zwieback,1
liver loaf,white wine,1
rice,specialty vegetables,1
salad dressing,whole milk,1
frozen chicken,pork,1
butter milk,organic sausage,1
condensed milk,spread cheese,1
finished products,house keeping products,1
cocoa drinks,tea,1
domestic eggs,toilet cleaner,1
liquor,specialty cheese,1
artif. sweetener,cat food,1
baby food,shopping bags,1
canned vegetables,cleaner,1
bottled beer,salad dressing,1
artif. sweetener,house keeping products,1
flour,softener,1
light bulbs,whipped/sour cream,1
frozen fruits,sweet spreads,1
bottled beer,cream,1
house keeping products,rubbing alcohol,1
beverages,light bulbs,1
beverages,liqueur,1
baby cosmetics,shopping bags,1
bottled beer,pudding powder,1
citrus fruit,flower soil/fertilizer,1
condensed milk,cookware,1
condensed milk,liquor (appetizer),1
jam,light bulbs,1
canned beer,nut snack,1
canned vegetables,honey,1
chocolate,organic products,1
roll products,specialty cheese,1
skin care,specialty bar,1
photo/film,syrup,1
cat food,kitchen utensil,1
pork,snack products,1
chocolate marshmallow,frozen dessert,1
canned fish,frozen fruits,1
candy,dog food,1
beef,flower soil/fertilizer,1
pasta,soap,1
berries,cleaner,1
decalcifier,long life bakery product,1
potato products,seasonal products,1
coffee,salad dressing,1
ketchup,white wine,1
canned vegetables,dog food,1
citrus fruit,decalcifier,1
canned fruit,coffee,1
bathroom cleaner,dessert,1
grapes,honey,1
cling film/bags,dental care,1
chicken,cookware,1
chocolate,ready soups,1
seasonal products,sweet spreads,1
cereals,oil,1
detergent,spices,1
hygiene articles,syrup,1
artif. sweetener,ham,1
hard cheese,vinegar,1
liquor (appetizer),pet care,1
misc. beverages,sauces,1
brandy,chewing gum,1
cream cheese,soap,1
cleaner,specialty bar,1
curd cheese,pickled vegetables,1
salty snack,spices,1
chocolate marshmallow,softener,1
organic sausage,pork,1
frankfurter,honey,1
bathroom cleaner,frozen dessert,1
specialty chocolate,spread cheese,1
decalcifier,softener,1
pastry,sound storage medium,1
bathroom cleaner,butter milk,1
berries,liver loaf,1
canned vegetables,flower soil/fertilizer,1
jam,liver loaf,1
prosecco,yogurt,1
frozen potato products,zwieback,1
light bulbs,sliced cheese,1
jam,specialty chocolate,1
meat spreads,specialty bar,1
frozen fish,vinegar,1
skin care,syrup,1
decalcifier,frozen fish,1
flour,nuts/prunes,1
frozen potato products,prosecco,1
frozen chicken,soda,1
potted plants,sweet spreads,1
potato products,rum,1
processed cheese,syrup,1
detergent,tidbits,1
frozen chicken,margarine,1
liqueur,oil,1
kitchen towels,spices,1
kitchen towels,specialty bar,1
frozen fruits,pork,1
tea,turkey,1
seasonal products,skin care,1
fish,flour,1
rubbing alcohol,turkey,1
candles,spices,1
baking powder,brandy,1
cereals,spread cheese,1
flour,spread cheese,1
cooking chocolate,packaged fruit/vegetables,1
fish,kitchen utensil,1
ketchup,packaged fruit/vegetables,1
cereals,finished products,1
curd cheese,decalcifier,1
flower (seeds),sparkling wine,1
pudding powder,soups,1
male cosmetics,mustard,1
kitchen utensil,meat,1
baby cosmetics,coffee,1
Instant food products,nuts/prunes,1
canned vegetables,rum,1
baby food,waffles,1
pudding powder,white bread,1
candles,tea,1
frozen dessert,turkey,1
dishes,light bulbs,1
canned beer,salad dressing,1
decalcifier,white wine,1
pudding powder,vinegar,1
organic products,softener,1
dog food,pet care,1
brandy,liquor,1
cling film/bags,instant coffee,1
cream,frozen fish,1
softener,waffles,1
red/blush wine,vinegar,1
baby food,dessert,1
cocoa drinks,hamburger meat,1
candles,ham,1
dessert,liquor (appetizer),1
rice,spread cheese,1
photo/film,specialty cheese,1
beef,male cosmetics,1
grapes,liqueur,1
house keeping products,packaged fruit/vegetables,1
finished products,organic products,1
bathroom cleaner,flour,1
soap,waffles,1
mustard,nuts/prunes,1
candles,canned fruit,1
kitchen towels,potato products,1
finished products,frozen dessert,1
abrasive cleaner,dog food,1
candy,instant coffee,1
popcorn,white wine,1
processed cheese,ready soups,1
condensed milk,liquor,1
dish cleaner,misc. beverages,1
toilet cleaner,yogurt,1
chewing gum,instant coffee,1
flour,flower soil/fertilizer,1
frozen potato products,nuts/prunes,1
baby food,salty snack,1
skin care,soups,1
meat,specialty fat,1
flower (seeds),rum,1
cake bar,vinegar,1
jam,toilet cleaner,1
popcorn,sparkling wine,1
chewing gum,syrup,1
ready soups,sliced cheese,1
dishes,sparkling wine,1
baby food,sausage,1
salad dressing,salty snack,1
bathroom cleaner,decalcifier,1
dental care,frozen meals,1
frankfurter,kitchen utensil,1
curd,prosecco,1
sparkling wine,specialty bar,1
canned vegetables,spices,1
citrus fruit,kitchen utensil,1
turkey,zwieback,1
artif. sweetener,candy,1
dish cleaner,frozen meals,1
artif. sweetener,ready soups,1
dishes,processed cheese,1
male cosmetics,soft cheese,1
meat,rum,1
nut snack,sweet spreads,1
cocoa drinks,pasta,1
artif. sweetener,cake bar,1
cling film/bags,spread cheese,1
meat,pudding powder,1
canned fish,rubbing alcohol,1
cat food,whisky,1
honey,soda,1
UHT-milk,skin care,1
salty snack,soups,1
dessert,honey,1
make up remover,pip fruit,1
cereals,chocolate marshmallow,1
dog food,vinegar,1
beverages,canned fruit,1
specialty cheese,vinegar,1
cat food,fish,1
pip fruit,soap,1
dessert,prosecco,1
cocoa drinks,flour,1
artif. sweetener,chocolate marshmallow,1
canned beer,frozen potato products,1
nuts/prunes,softener,1
meat,tidbits,1
domestic eggs,fish,1
flour,popcorn,1
skin care,vinegar,1
cereals,photo/film,1
detergent,kitchen utensil,1
baby food,cake bar,1
beverages,specialty fat,1
salad dressing,salt,1
meat spreads,soups,1
cleaner,sweet spreads,1
artif. sweetener,potted plants,1
finished products,pickled vegetables,1
prosecco,semi-finished bread,1
female sanitary products,softener,1
abrasive cleaner,sliced cheese,1
grapes,specialty fat,1
honey,sausage,1
condensed milk,syrup,1
bags,pork,1
abrasive cleaner,frankfurter,1
light bulbs,syrup,1
Instant food products,cake bar,1
flower soil/fertilizer,hard cheese,1
dog food,rum,1
pet care,specialty chocolate,1
specialty fat,white wine,1
dessert,liquor,1
canned fruit,organic products,1
pudding powder,specialty chocolate,1
cling film/bags,rubbing alcohol,1
grapes,liquor,1
berries,frozen fruits,1
cling film/bags,honey,1
female sanitary products,organic products,1
soft cheese,softener,1
photo/film,popcorn,1
abrasive cleaner,white wine,1
grapes,hair spray,1
prosecco,toilet cleaner,1
red/blush wine,syrup,1
bottled beer,decalcifier,1
cookware,margarine,1
nut snack,seasonal products,1
rubbing alcohol,specialty chocolate,1
cocoa drinks,cooking chocolate,1
flower (seeds),photo/film,1
chocolate marshmallow,ketchup,1
pudding powder,turkey,1
ready soups,skin care,1
kitchen towels,long life bakery product,1
canned beer,canned fruit,1
hard cheese,rum,1
meat spreads,roll products,1
brandy,candy,1
cleaner,organic products,1
candy,soap,1
cake bar,cream,1
liquor (appetizer),salt,1
brandy,male cosmetics,1
brandy,frozen fish,1
pip fruit,snack products,1
coffee,make up remover,1
flower (seeds),instant coffee,1
specialty fat,sweet spreads,1
cocoa drinks,salt,1
frozen fish,salad dressing,1
flower (seeds),sweet spreads,1
spread cheese,syrup,1
newspapers,prosecco,1
toilet cleaner,waffles,1
bathroom cleaner,sweet spreads,1
cocoa drinks,popcorn,1
chocolate,light bulbs,1
specialty bar,vinegar,1
pickled vegetables,toilet cleaner,1
honey,pork,1
fish,instant coffee,1
frozen fish,organic products,1
baking powder,flower soil/fertilizer,1
condensed milk,spices,1
candles,kitchen utensil,1
hard cheese,honey,1
spices,sugar,1
canned vegetables,sparkling wine,1
curd,frozen fruits,1
fish,frozen vegetables,1
processed cheese,softener,1
brandy,herbs,1
nut snack,pickled vegetables,1
prosecco,white bread,1
brown bread,snack products,1
hard cheese,toilet cleaner,1
house keeping products,spices,1
cooking chocolate,salt,1
grapes,sauces,1
chocolate marshmallow,vinegar,1
flower soil/fertilizer,tropical fruit,1
frankfurter,rubbing alcohol,1
skin care,specialty fat,1
Instant food products,roll products,1
ham,meat spreads,1
decalcifier,grapes,1
kitchen towels,specialty fat,1
domestic eggs,liqueur,1
cereals,potato products,1
packaged fruit/vegetables,spices,1
organic sausage,salt,1
cling film/bags,sweet spreads,1
cleaner,pasta,1
candy,specialty vegetables,1
cream,pork,1
brown bread,decalcifier,1
bottled water,sound storage medium,1
rum,white wine,1
chocolate,pudding powder,1
frozen fish,spices,1
cereals,nut snack,1
canned fish,spices,1
flour,instant coffee,1
canned vegetables,meat spreads,1
salt,skin care,1
meat spreads,waffles,1
candy,pudding powder,1
male cosmetics,salty snack,1
pip fruit,whisky,1
dish cleaner,potted plants,1
oil,organic products,1
liver loaf,salad dressing,1
canned vegetables,chewing gum,1
instant coffee,potato products,1
condensed milk,liver loaf,1
condensed milk,potato products,1
make up remover,napkins,1
nut snack,skin care,1
frozen fish,processed cheese,1
cooking chocolate,curd cheese,1
beverages,vinegar,1
kitchen utensil,other vegetables,1
pudding powder,tidbits,1
pudding powder,spread cheese,1
cling film/bags,fish,1
skin care,sweet spreads,1
abrasive cleaner,organic sausage,1
hair spray,whipped/sour cream,1
processed cheese,salad dressing,1
organic sausage,packaged fruit/vegetables,1
frozen meals,soap,1
organic sausage,pickled vegetables,1
decalcifier,hamburger meat,1
beverages,spread cheese,1
canned fruit,processed cheese,1
Instant food products,honey,1
Instant food products,photo/film,1
cling film/bags,meat spreads,1
cleaner,rice,1
cake bar,female sanitary products,1
grapes,preservation products,1
rubbing alcohol,spread cheese,1
cream,pip fruit,1
canned fruit,house keeping products,1
dental care,frozen potato products,1
curd cheese,semi-finished bread,1
organic products,pasta,1
detergent,instant coffee,1
abrasive cleaner,ketchup,1
frozen fish,tea,1
hamburger meat,light bulbs,1
dental care,salt,1
soap,specialty chocolate,1
chocolate,whisky,1
liqueur,specialty chocolate,1
pet care,sparkling wine,1
snack products,specialty vegetables,1
jam,packaged fruit/vegetables,1
brandy,sweet spreads,1
dishes,rice,1
frozen dessert,zwieback,1
frozen fruits,kitchen towels,1
cream,house keeping products,1
candles,fish,1
soda,sound storage medium,1
canned fish,cream,1
instant coffee,tidbits,1
other vegetables,preservation products,1
canned vegetables,pet care,1
cling film/bags,light bulbs,1
cling film/bags,liquor (appetizer),1
liver loaf,organic sausage,1
honey,margarine,1
dishes,organic sausage,1
cocoa drinks,condensed milk,1
frozen fish,honey,1
canned fruit,jam,1
packaged fruit/vegetables,photo/film,1
canned beer,female sanitary products,1
cake bar,nut snack,1
cleaner,finished products,1
cleaner,curd cheese,1
frozen fish,syrup,1
nut snack,red/blush wine,1
canned fish,finished products,1
decalcifier,salty snack,1
fish,pip fruit,1
house keeping products,turkey,1
curd,rubbing alcohol,1
detergent,skin care,1
mustard,spices,1
hard cheese,photo/film,1
female sanitary products,instant coffee,1
male cosmetics,specialty vegetables,1
flower soil/fertilizer,whipped/sour cream,1
butter,specialty vegetables,1
cake bar,candles,1
make up remover,other vegetables,1
cream,spread cheese,1
frozen fruits,specialty bar,1
artif. sweetener,male cosmetics,1
dish cleaner,preservation products,1
processed cheese,zwieback,1
instant coffee,skin care,1
decalcifier,meat spreads,1
male cosmetics,specialty cheese,1
herbs,spread cheese,1
baby cosmetics,kitchen towels,1
red/blush wine,tidbits,1
organic products,snack products,1
baby cosmetics,syrup,1
rubbing alcohol,syrup,1
ham,vinegar,1
dessert,snack products,1
dog food,frozen dessert,1
curd cheese,flour,1
bags,pip fruit,1
canned beer,kitchen towels,1
abrasive cleaner,chewing gum,1
artif. sweetener,red/blush wine,1
potted plants,rum,1
beef,nut snack,1
liquor,nut snack,1
light bulbs,sweet spreads,1
herbs,skin care,1
bathroom cleaner,light bulbs,1
cooking chocolate,sliced cheese,1
sound storage medium,white bread,1
jam,vinegar,1
fish,processed cheese,1
onions,organic sausage,1
liquor (appetizer),specialty chocolate,1
flower soil/fertilizer,waffles,1
salad dressing,spread cheese,1
cocoa drinks,spices,1
Instant food products,snack products,1
canned fish,make up remover,1
organic sausage,ready soups,1
bathroom cleaner,curd cheese,1
cake bar,liver loaf,1
soups,zwieback,1
artif. sweetener,vinegar,1
cookware,dishes,1
sliced cheese,specialty fat,1
frozen fruits,hard cheese,1
fish,frozen meals,1
condensed milk,hygiene articles,1
detergent,jam,1
curd cheese,house keeping products,1
brandy,frozen dessert,1
flower (seeds),mayonnaise,1
hair spray,waffles,1
dish cleaner,specialty vegetables,1
chocolate marshmallow,dishes,1
cake bar,kitchen towels,1
cleaner,spices,1
cocoa drinks,meat,1
potted plants,sauces,1
female sanitary products,prosecco,1
light bulbs,pork,1
meat,nuts/prunes,1
herbs,kitchen towels,1
pasta,skin care,1
house keeping products,sparkling wine,1
cream,misc. beverages,1
kitchen utensil,potted plants,1
cooking chocolate,waffles,1
ham,snack products,1
finished products,fish,1
frozen dessert,skin care,1
frozen potato products,photo/film,1
herbs,sauces,1
UHT-milk,salad dressing,1
bathroom cleaner,fish,1
bathroom cleaner,soap,1
butter milk,liver loaf,1
flower (seeds),frozen fish,1
candles,red/blush wine,1
vinegar,white wine,1
cooking chocolate,dessert,1
candles,frozen potato products,1
pasta,processed cheese,1
chocolate marshmallow,jam,1
house keeping products,specialty fat,1
curd cheese,soups,1
UHT-milk,cookware,1
dishes,prosecco,1
domestic eggs,sauces,1
light bulbs,misc. beverages,1
candy,preservation products,1
abrasive cleaner,artif. sweetener,1
specialty fat,syrup,1
cleaner,potted plants,1
baby food,whipped/sour cream,1
canned vegetables,house keeping products,1
hair spray,red/blush wine,1
fish,liquor,1
organic sausage,sauces,1
flour,jam,1
flower soil/fertilizer,margarine,1
beef,frozen chicken,1
cooking chocolate,soft cheese,1
butter,nuts/prunes,1
soups,tea,1
baby food,pastry,1
berries,softener,1
chocolate marshmallow,rum,1
liquor,pastry,1
instant coffee,roll products,1
abrasive cleaner,cocoa drinks,1
frozen potato products,hard cheese,1
flour,sparkling wine,1
roll products,zwieback,1
cookware,male cosmetics,1
pickled vegetables,rubbing alcohol,1
liquor,onions,1
chocolate marshmallow,kitchen towels,1
beef,decalcifier,1
chocolate,male cosmetics,1
frozen potato products,sugar,1
cling film/bags,cooking chocolate,1
cleaner,nut snack,1
UHT-milk,curd cheese,1
frozen potato products,tidbits,1
cookware,red/blush wine,1
liquor,pasta,1
cling film/bags,jam,1
flower (seeds),mustard,1
nuts/prunes,specialty cheese,1
baby cosmetics,baking powder,1
canned vegetables,ice cream,1
pudding powder,skin care,1
beef,rubbing alcohol,1
cookware,onions,1
detergent,syrup,1
honey,specialty chocolate,1
mayonnaise,specialty vegetables,1
softener,sugar,1
detergent,liquor,1
beverages,nut snack,1
organic products,popcorn,1
photo/film,rum,1
coffee,preservation products,1
cream cheese,pudding powder,1
skin care,white bread,1
cake bar,specialty vegetables,1
female sanitary products,snack products,1
cleaner,toilet cleaner,1
cleaner,ice cream,1
nut snack,salt,1
liquor (appetizer),skin care,1
frozen fish,ready soups,1
curd cheese,white bread,1
ketchup,syrup,1
red/blush wine,roll products,1
pip fruit,prosecco,1
artif. sweetener,cereals,1
condensed milk,pudding powder,1
cream,ice cream,1
baby cosmetics,waffles,1
specialty vegetables,white wine,1
rum,skin care,1
baby food,finished products,1
light bulbs,male cosmetics,1
dog food,roll products,1
berries,frozen chicken,1
cream cheese,potato products,1
Instant food products,syrup,1
canned vegetables,dental care,1
cake bar,liquor,1
organic products,sauces,1
bottled beer,whisky,1
liquor,mayonnaise,1
bags,pickled vegetables,1
hair spray,margarine,1
artif. sweetener,hard cheese,1
mustard,white wine,1
grapes,sparkling wine,1
cling film/bags,packaged fruit/vegetables,1
hamburger meat,skin care,1
frozen meals,sparkling wine,1
frozen potato products,honey,1
beverages,canned vegetables,1
female sanitary products,red/blush wine,1
instant coffee,ready soups,1
ice cream,photo/film,1
cooking chocolate,dog food,1
house keeping products,organic sausage,1
ice cream,light bulbs,1
prosecco,turkey,1
butter milk,cream,1
cling film/bags,white wine,1
meat,specialty vegetables,1
beverages,organic products,1
dishes,flower soil/fertilizer,1
frozen potato products,ketchup,1
finished products,oil,1
frozen fruits,waffles,1
flower (seeds),spread cheese,1
cookware,frankfurter,1
female sanitary products,ice cream,1
hair spray,sugar,1
rice,rum,1
liquor (appetizer),specialty vegetables,1
liqueur,pip fruit,1
ice cream,liqueur,1
bathroom cleaner,kitchen towels,1
long life bakery product,male cosmetics,1
liver loaf,specialty fat,1
frozen meals,snack products,1
instant coffee,liquor (appetizer),1
brandy,sliced cheese,1
dish cleaner,seasonal products,1
dishes,snack products,1
rum,specialty chocolate,1
cleaner,ham,1
light bulbs,spices,1
artif. sweetener,dog food,1
organic products,salt,1
cooking chocolate,frozen dessert,1
seasonal products,zwieback,1
seasonal products,white wine,1
rice,sauces,1
baby cosmetics,mustard,1
domestic eggs,male cosmetics,1
pudding powder,sweet spreads,1
brandy,long life bakery product,1
ice cream,liver loaf,1
cat food,hair spray,1
artif. sweetener,dishes,1
frozen dessert,specialty cheese,1
frankfurter,make up remover,1
mayonnaise,sauces,1
candy,male cosmetics,1
dog food,soap,1
dental care,spices,1
napkins,whisky,1
rum,turkey,1
roll products,sparkling wine,1
kitchen utensil,margarine,1
ice cream,rum,1
sliced cheese,soap,1
specialty chocolate,whisky,1
male cosmetics,white bread,1
dish cleaner,popcorn,1
cream,female sanitary products,1
canned fruit,female sanitary products,1
UHT-milk,organic sausage,1
cookware,nut snack,1
cereals,liver loaf,1
condensed milk,seasonal products,1
decalcifier,dishes,1
mayonnaise,nut snack,1
decalcifier,herbs,1
liver loaf,soap,1
frozen dessert,spread cheese,1
softener,specialty fat,1
fish,potted plants,1
bags,frozen potato products,1
flower (seeds),misc. beverages,1
meat spreads,pastry,1
bathroom cleaner,tea,1
bathroom cleaner,salty snack,1
cocoa drinks,vinegar,1
frozen chicken,shopping bags,1
bags,fruit/vegetable juice,1
frozen meals,nut snack,1
dental care,dog food,1
skin care,specialty chocolate,1
baking powder,tea,1
chocolate marshmallow,light bulbs,1
brown bread,specialty fat,1
liver loaf,softener,1
light bulbs,packaged fruit/vegetables,1
frozen fruits,pastry,1
long life bakery product,syrup,1
flower (seeds),meat spreads,1
cake bar,liquor (appetizer),1
canned vegetables,rice,1
chocolate marshmallow,toilet cleaner,1
baking powder,light bulbs,1
dish cleaner,turkey,1
ready soups,specialty bar,1
baby cosmetics,whipped/sour cream,1
sparkling wine,sugar,1
abrasive cleaner,packaged fruit/vegetables,1
canned vegetables,grapes,1
liquor (appetizer),rice,1
instant coffee,kitchen towels,1
mustard,tea,1
condensed milk,white wine,1
candles,salt,1
dental care,rice,1
rum,sauces,1
Instant food products,curd cheese,1
whisky,yogurt,1
onions,whisky,1
bathroom cleaner,turkey,1
instant coffee,processed cheese,1
frozen fruits,ice cream,1
ham,sparkling wine,1
grapes,nut snack,1
roll products,syrup,1
cocoa drinks,preservation products,1
sugar,syrup,1
baby food,pip fruit,1
baking powder,jam,1
coffee,rum,1
ketchup,skin care,1
pudding powder,semi-finished bread,1
soups,spread cheese,1
female sanitary products,hamburger meat,1
cat food,instant coffee,1
cocoa drinks,sausage,1
nuts/prunes,potted plants,1
baby food,fruit/vegetable juice,1
bathroom cleaner,misc. beverages,1
cocoa drinks,skin care,1
brandy,waffles,1
detergent,organic sausage,1
curd cheese,zwieback,1
cleaner,liver loaf,1
meat spreads,spices,1
canned fish,zwieback,1
long life bakery product,snack products,1
nut snack,pet care,1
UHT-milk,nut snack,1
cling film/bags,flower soil/fertilizer,1
cereals,jam,1
mustard,sauces,1
make up remover,sausage,1
frozen vegetables,preservation products,1
house keeping products,specialty cheese,1
specialty vegetables,zwieback,1
beverages,frozen potato products,1
bathroom cleaner,jam,1
cake bar,light bulbs,1
cocoa drinks,rice,1
mustard,prosecco,1
ketchup,turkey,1
hard cheese,liquor,1
hygiene articles,popcorn,1
specialty vegetables,waffles,1
candy,frozen fruits,1
rubbing alcohol,white bread,1
snack products,specialty bar,1
curd cheese,flower (seeds),1
condensed milk,pet care,1
baby cosmetics,chicken,1
cereals,rice,1
frozen potato products,soups,1
canned beer,decalcifier,1
cleaner,tidbits,1
candles,curd cheese,1
organic products,pork,1
grapes,nuts/prunes,1
beverages,skin care,1
seasonal products,softener,1
female sanitary products,specialty vegetables,1
brandy,ham,1
mayonnaise,ready soups,1
coffee,snack products,1
curd cheese,potato products,1
tidbits,turkey,1
canned fruit,dishes,1
hair spray,soap,1
decalcifier,sweet spreads,1
grapes,vinegar,1
dental care,liver loaf,1
snack products,tea,1
kitchen towels,mustard,1
dog food,spread cheese,1
frozen chicken,frozen meals,1
cooking chocolate,hamburger meat,1
canned vegetables,organic products,1
condensed milk,fish,1
ice cream,male cosmetics,1
packaged fruit/vegetables,pet care,1
rice,sweet spreads,1
female sanitary products,salt,1
butter,hair spray,1
frozen fruits,sparkling wine,1
curd cheese,jam,1
coffee,toilet cleaner,1
canned fish,snack products,1
jam,syrup,1
canned beer,chocolate marshmallow,1
kitchen utensil,semi-finished bread,1
make up remover,yogurt,1
baby cosmetics,curd,1
female sanitary products,frozen dessert,1
frozen potato products,liquor (appetizer),1
house keeping products,specialty bar,1
ham,ketchup,1
dishes,skin care,1
soft cheese,tea,1
curd cheese,white wine,1
canned fruit,pet care,1
dental care,frozen dessert,1
frozen meals,white wine,1
baby cosmetics,dessert,1
frozen potato products,kitchen towels,1
cream,shopping bags,1
cocoa drinks,packaged fruit/vegetables,1
cookware,pasta,1
jam,zwieback,1
dental care,finished products,1
dish cleaner,processed cheese,1
canned vegetables,specialty fat,1
bathroom cleaner,seasonal products,1
bathroom cleaner,butter,1
cooking chocolate,organic sausage,1
UHT-milk,chocolate marshmallow,1
liquor (appetizer),processed cheese,1
cream,pet care,1
butter,soap,1
condensed milk,frozen dessert,1
cereals,citrus fruit,1
hard cheese,red/blush wine,1
frozen fish,pasta,1
cereals,soups,1
meat spreads,tidbits,1
specialty bar,tea,1
preservation products,yogurt,1
flower (seeds),nut snack,1
liquor,meat spreads,1
cocoa drinks,hygiene articles,1
napkins,toilet cleaner,1
herbs,white wine,1
frozen dessert,soap,1
baby food,rolls/buns,1
abrasive cleaner,light bulbs,1
beef,female sanitary products,1
light bulbs,soups,1
dental care,specialty cheese,1
semi-finished bread,specialty cheese,1
decalcifier,light bulbs,1
baking powder,bathroom cleaner,1
flower (seeds),liquor,1
long life bakery product,tea,1
male cosmetics,semi-finished bread,1
artif. sweetener,spread cheese,1
chocolate marshmallow,onions,1
sauces,white wine,1
ketchup,zwieback,1
curd cheese,turkey,1
organic sausage,seasonal products,1
liquor,oil,1
UHT-milk,cream,1
dental care,organic products,1
frozen meals,tea,1
bottled beer,syrup,1
dessert,nuts/prunes,1
condensed milk,pasta,1
baking powder,tidbits,1
liver loaf,skin care,1
brandy,hard cheese,1
dishes,house keeping products,1
rice,specialty bar,1
herbs,toilet cleaner,1
chewing gum,whisky,1
finished products,softener,1
dog food,seasonal products,1
cream,hygiene articles,1
artif. sweetener,whipped/sour cream,1
cocoa drinks,seasonal products,1
canned beer,whisky,1
flower soil/fertilizer,seasonal products,1
pastry,prosecco,1
processed cheese,white wine,1
pastry,sparkling wine,1
seasonal products,soap,1
UHT-milk,meat spreads,1
dishes,fish,1
frozen fish,spread cheese,1
light bulbs,white bread,1
tidbits,white bread,1
mustard,tidbits,1
cocoa drinks,flower (seeds),1
baby cosmetics,long life bakery product,1
dog food,liver loaf,1
cake bar,spread cheese,1
frozen dessert,nuts/prunes,1
male cosmetics,nuts/prunes,1
hard cheese,male cosmetics,1
berries,brandy,1
potato products,waffles,1
flower soil/fertilizer,photo/film,1
butter milk,frozen chicken,1
skin care,specialty cheese,1
long life bakery product,prosecco,1
nut snack,white bread,1
flower (seeds),ketchup,1
salad dressing,turkey,1
baking powder,red/blush wine,1
flower soil/fertilizer,semi-finished bread,1
dental care,tidbits,1
canned fish,decalcifier,1
house keeping products,photo/film,1
cocoa drinks,grapes,1
bathroom cleaner,ketchup,1
specialty vegetables,sweet spreads,1
jam,seasonal products,1
canned vegetables,syrup,1
